ID,Decoded Sentence,Target Sentence,Accuracy
2020-08-14/018198-018518,"['啤酒', '唱歌', '唱歌', '馬', '相差', '啤酒', '跳舞', '節', '教育', '教育', '追蹤', '麻將', '教育', '教育', '病房', '元', '成功', '化學', '斜坡', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['香港', '政府', '<MUMBLE>', '新', '冠狀', '肺', '炎', '影響', '嚴重', '全世界', '本地', '香港', '經濟', '貨', '全部', '第', '一', '日期', '期間', '下降', '九', '點', '一', '第', '二', '日期', '下降', '九', '依然', '弱']",0.0
2020-08-14/023018-023251,"['過去', '韓國', '回答', '稅', '毫米', '女兒', '東海', '靠', '環境', '支付', '環境', '貨品', '訟費', '貨品', '波子', '一起向前', '付錢', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['全部', '計算', '完', '今', '年', '頭', '七', '個', '月', '全部', '工作', '六', '七', '一', '萬', '人', '七', '月', '工作', '失業', '六', '月', '一', '樣', '五', '至', '七', '百分比']",0.0
2020-08-15/004008-004242,"['剛才', '剛才', '話', '話', '目的', '話', '社區', '分裂', '責任', '責任', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['最近', '情況', '社', '交流', '活動', '暫停', '完全', '不', '部分', '聚集', '<BAD>', '喫飯', '各種', '有', '擔心', '依然']",0.0625
2020-08-15/008974-009217,"['香港國安法', '工會', '貴', '因為', '因為', '了', '稱呼', '電視', '試過', '試過', '退化', '聽到', '交通', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['非', '前', '<BAD>', '血', '抽', '其實', '捉去', '危險', '高', '病', '血', '抽', '擔心', '傳染', '危險', '加', '高', '抽', '血', '負責', '告訴我']",0.0
2020-08-15/009709-009831,"['行政長官', '蘇豪區', '十全十美', '搶掠', '不到', '那裏來', '商舖', '<BAD>', '<BAD>']","['去', '去', '去', '房', '去', '去', '去', '傳染', '危險']",0.0
2020-08-16/000401-000490,"['銅鑼灣', '雙方', '人流', '人流', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['冠', '狀', '肺', '炎', '証明', '証實', '一', '日', '下降', '七', '四']",0.0
2020-08-16/004925-005071,"['全世界', '涼快', '便衣', '土', '弟弟', '明日', '改過', '典', '炒', '揮手', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['另', '四', '進來', '包括', '一', '菲律賓', '負責', '請', '另', '三', '印度', '回來', '香港', '人']",0.0
2020-08-16/005830-005953,"['經常', '經常', '工具', '食', '華', '消除', '外賣回去', '經常', '經常', '洗手', '洗手', '洗手', '<BAD>']","['給', '長', '時間', '高', '危險', '工作', '負責', '錢', '資助', '緊急', '處理', '錢', '會']",0.0
2020-08-16/019045-019241,"['距離', '試過', '以往', '衣', '鄉', '站成', '免', '國際', '下降', '跟從', '電臺', '播放', '集合', '集合', '護照', '表格']","['經濟', '<BAD>', '下降', '<MUMBLE>', '要', '考慮', '內地', '', '周轉', '希望', '健康', '號碼', '快', '掃描二維碼', '開始', '說']",0.0
2020-08-17/008109-008271,"['目的', '夢', '數據', '談話', '談話', '談話近', '不信', '不信', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['這', '政府', '負責', '運輸', '屋', '再', '船', '這', '公司', '<MUMBLE>', '開會', '休息', '安排', '談']",0.0
